school_id,school_name,school_disability,disability_percent,esl,esl_percent,poverty,poverty_percent
27Q226,J.H.S. 226 Virgil I. Grissom,194,0.2,57,0.1,864,0.8
27Q226,J.H.S. 226 Virgil I. Grissom,189,0.2,54,0.1,826,0.9
27Q226,J.H.S. 226 Virgil I. Grissom,192,0.2,55,0.1,802,0.9
27Q226,J.H.S. 226 Virgil I. Grissom,187,0.2,58,0.1,830,0.9
27Q232,P.S. 232 Lindenwood,143,0.1,36,0.0,662,0.6
27Q232,P.S. 232 Lindenwood,170,0.2,38,0.0,622,0.6
27Q232,P.S. 232 Lindenwood,188,0.2,34,0.0,598,0.6
27Q232,P.S. 232 Lindenwood,203,0.2,30,0.0,588,0.6
27Q232,P.S. 232 Lindenwood,176,0.2,45,0.0,600,0.6
27Q253,P.S. 253,94,0.2,120,0.2,481,0.9
27Q253,P.S. 253,102,0.2,158,0.3,509,1.0
27Q253,P.S. 253,115,0.2,154,0.3,536,1.0
27Q253,P.S. 253,134,0.2,174,0.3,579,1.0
27Q253,P.S. 253,129,0.2,174,0.3,544,1.0
27Q254,P.S. 254 - The Rosa Parks School,95,0.1,41,0.1,569,0.9
27Q254,P.S. 254 - The Rosa Parks School,91,0.1,58,0.1,569,0.9
27Q254,P.S. 254 - The Rosa Parks School,86,0.1,70,0.1,549,0.8
27Q254,P.S. 254 - The Rosa Parks School,95,0.1,80,0.1,537,0.8
27Q254,P.S. 254 - The Rosa Parks School,93,0.1,91,0.1,523,0.8
27Q260,Frederick Douglass Academy VI High School,75,0.2,25,0.1,322,0.8
27Q260,Frederick Douglass Academy VI High School,87,0.2,35,0.1,317,0.8
27Q260,Frederick Douglass Academy VI High School,81,0.2,39,0.1,291,0.8
27Q260,Frederick Douglass Academy VI High School,74,0.2,57,0.2,279,0.8
27Q260,Frederick Douglass Academy VI High School,67,0.2,65,0.2,269,0.8
27Q261,Voyages Prep - South Queens,1,0.0,2,0.0,130,0.9
27Q261,Voyages Prep - South Queens,1,0.0,1,0.0,174,0.8
27Q261,Voyages Prep - South Queens,20,0.1,1,0.0,195,0.7
27Q261,Voyages Prep - South Queens,25,0.1,0,0.0,234,0.8
27Q261,Voyages Prep - South Queens,27,0.1,1,0.0,219,0.7
27Q262,Channel View School for Research,85,0.1,9,0.0,476,0.7
27Q262,Channel View School for Research,97,0.1,10,0.0,530,0.8
27Q262,Channel View School for Research,109,0.1,13,0.0,568,0.8
27Q262,Channel View School for Research,109,0.1,17,0.0,602,0.7
27Q262,Channel View School for Research,114,0.1,18,0.0,645,0.7
27Q273,P.S. 273,34,0.1,30,0.1,239,0.9
27Q273,P.S. 273,50,0.2,30,0.1,289,0.9
27Q273,P.S. 273,58,0.2,40,0.1,352,1.0
27Q273,P.S. 273,69,0.2,42,0.1,351,1.0
27Q273,P.S. 273,54,0.2,44,0.1,316,0.9
27Q282,Knowledge and Power Preparatory Academy VI,20,0.1,12,0.0,225,0.9
27Q282,Knowledge and Power Preparatory Academy VI,22,0.1,14,0.1,220,0.8
27Q282,Knowledge and Power Preparatory Academy VI,28,0.1,19,0.1,210,0.8
27Q282,Knowledge and Power Preparatory Academy VI,39,0.2,18,0.1,217,0.8
27Q282,Knowledge and Power Preparatory Academy VI,44,0.2,17,0.1,218,0.8
27Q297,Hawtree Creek Middle School,17,0.2,1,0.0,79,0.9
27Q297,Hawtree Creek Middle School,57,0.2,8,0.0,195,0.8
27Q297,Hawtree Creek Middle School,73,0.2,15,0.0,311,0.9
27Q297,Hawtree Creek Middle School,84,0.2,20,0.0,351,0.9
27Q297,Hawtree Creek Middle School,75,0.2,16,0.0,335,0.9
27Q302,"Queens High School for Information, Research, and",56,0.2,45,0.1,264,0.8
27Q302,"Queens High School for Information, Research, and",68,0.2,71,0.2,295,0.8
27Q302,"Queens High School for Information, Research, and",70,0.2,111,0.3,310,0.7
27Q302,"Queens High School for Information, Research, and",68,0.2,126,0.3,317,0.7
27Q302,"Queens High School for Information, Research, and",78,0.2,118,0.3,317,0.7
27Q306,New York City Academy for Discovery,83,0.2,64,0.1,405,0.8
27Q306,New York City Academy for Discovery,90,0.2,68,0.1,406,0.8
27Q306,New York City Academy for Discovery,92,0.2,59,0.1,393,0.8
27Q306,New York City Academy for Discovery,86,0.2,81,0.2,371,0.8
27Q306,New York City Academy for Discovery,72,0.2,64,0.2,347,0.8
27Q308,Robert H. Goddard High School of Communication Art,90,0.2,23,0.0,486,0.8
27Q308,Robert H. Goddard High School of Communication Art,91,0.2,17,0.0,477,0.8
27Q308,Robert H. Goddard High School of Communication Art,96,0.2,15,0.0,452,0.7
27Q308,Robert H. Goddard High School of Communication Art,110,0.2,21,0.0,445,0.7
27Q308,Robert H. Goddard High School of Communication Art,117,0.2,22,0.0,464,0.7
27Q309,Academy of Medical Technology: A College Board Sch,103,0.2,57,0.1,501,0.8
27Q309,Academy of Medical Technology: A College Board Sch,111,0.2,67,0.1,491,0.8
27Q309,Academy of Medical Technology: A College Board Sch,93,0.1,82,0.1,476,0.8
27Q309,Academy of Medical Technology: A College Board Sch,106,0.2,89,0.1,481,0.8
27Q309,Academy of Medical Technology: A College Board Sch,101,0.2,110,0.2,502,0.8
27Q314,Epic High School - South,7,0.1,3,0.0,67,0.8
27Q314,Epic High School - South,29,0.2,9,0.1,106,0.6
27Q314,Epic High School - South,46,0.2,20,0.1,186,0.7
27Q314,Epic High School - South,59,0.2,29,0.1,225,0.7
27Q316,Queens Explorers Elementary School,16,0.2,15,0.1,72,0.7
27Q316,Queens Explorers Elementary School,29,0.1,19,0.1,284,0.8
27Q316,Queens Explorers Elementary School,46,0.1,22,0.1,279,0.8
27Q316,Queens Explorers Elementary School,39,0.1,17,0.0,293,0.8
27Q317,Waterside Children's Studio School,86,0.2,47,0.1,373,0.8
27Q317,Waterside Children's Studio School,91,0.2,46,0.1,369,0.8
27Q317,Waterside Children's Studio School,97,0.2,48,0.1,389,0.8
27Q317,Waterside Children's Studio School,98,0.2,56,0.1,376,0.8
27Q317,Waterside Children's Studio School,98,0.2,59,0.1,364,0.7
27Q318,Waterside School For Leadership,50,0.3,10,0.1,157,0.9
27Q318,Waterside School For Leadership,76,0.4,12,0.1,174,0.9
27Q318,Waterside School For Leadership,77,0.3,19,0.1,198,0.9
27Q318,Waterside School For Leadership,72,0.3,21,0.1,190,0.8
27Q318,Waterside School For Leadership,62,0.3,14,0.1,203,0.9
27Q319,Village Academy,88,0.3,43,0.1,241,0.7
27Q319,Village Academy,91,0.3,50,0.2,234,0.7
27Q319,Village Academy,72,0.2,57,0.2,213,0.7
27Q319,Village Academy,64,0.2,49,0.2,206,0.7
27Q319,Village Academy,78,0.2,61,0.2,296,0.8
27Q323,Scholars' Academy,8,0.0,0,0.0,672,0.5
27Q323,Scholars' Academy,30,0.0,0,0.0,647,0.5
27Q323,Scholars' Academy,70,0.1,0,0.0,631,0.5
27Q323,Scholars' Academy,125,0.1,0,0.0,643,0.5
27Q323,Scholars' Academy,159,0.1,1,0.0,651,0.5
27Q324,Rockaway Park High School for Environmental Sustai,68,0.2,14,0.0,233,0.7
27Q324,Rockaway Park High School for Environmental Sustai,73,0.2,19,0.1,232,0.6
27Q324,Rockaway Park High School for Environmental Sustai,87,0.2,17,0.0,227,0.6
27Q324,Rockaway Park High School for Environmental Sustai,82,0.3,28,0.1,282,0.9
27Q324,Rockaway Park High School for Environmental Sustai,73,0.2,26,0.1,270,0.9
27Q333,Goldie Maple Academy,27,0.0,0,0.0,460,0.9
27Q333,Goldie Maple Academy,31,0.1,0,0.0,433,0.8
27Q333,Goldie Maple Academy,37,0.1,0,0.0,390,0.7
27Q333,Goldie Maple Academy,33,0.1,1,0.0,405,0.8
27Q333,Goldie Maple Academy,29,0.1,1,0.0,339,0.8
27Q334,Epic High School - North,6,0.1,5,0.1,73,0.8
27Q334,Epic High School - North,19,0.1,8,0.0,128,0.7
27Q334,Epic High School - North,40,0.1,12,0.0,215,0.8
27Q334,Epic High School - North,55,0.1,24,0.1,286,0.7
27Q351,Rockaway Collegiate High School,64,0.2,18,0.1,211,0.7
27Q351,Rockaway Collegiate High School,85,0.2,22,0.1,246,0.6
27Q351,Rockaway Collegiate High School,78,0.2,18,0.0,252,0.6
27Q351,Rockaway Collegiate High School,70,0.2,28,0.1,287,0.8
27Q351,Rockaway Collegiate High School,80,0.2,32,0.1,260,0.8
27Q362,Wave Preparatory Elementary School,61,0.2,73,0.2,353,0.9
27Q362,Wave Preparatory Elementary School,76,0.2,103,0.2,410,0.9
27Q362,Wave Preparatory Elementary School,111,0.2,107,0.2,492,0.9
27Q362,Wave Preparatory Elementary School,105,0.2,115,0.2,483,0.9
27Q362,Wave Preparatory Elementary School,98,0.2,116,0.2,490,0.9
27Q377,P.S. 377,17,0.1,6,0.0,97,0.7
27Q400,August Martin High School,191,0.2,50,0.1,632,0.7
27Q400,August Martin High School,145,0.2,46,0.1,516,0.8
27Q400,August Martin High School,94,0.2,20,0.0,344,0.7
27Q400,August Martin High School,74,0.2,24,0.1,301,0.8
27Q400,August Martin High School,72,0.2,27,0.1,284,0.9
27Q475,Richmond Hill High School,380,0.2,432,0.2,1854,0.8
27Q475,Richmond Hill High School,347,0.2,463,0.2,1858,0.9
27Q475,Richmond Hill High School,310,0.2,421,0.2,1562,0.8
27Q475,Richmond Hill High School,270,0.1,457,0.3,1467,0.8
27Q475,Richmond Hill High School,239,0.1,415,0.2,1330,0.8
27Q480,John Adams High School,417,0.1,532,0.2,2501,0.9
27Q480,John Adams High School,412,0.2,512,0.2,2345,0.9
27Q480,John Adams High School,380,0.2,423,0.2,1908,0.8
27Q480,John Adams High School,357,0.2,434,0.2,1808,0.8
27Q480,John Adams High School,339,0.1,382,0.2,1794,0.8
27Q650,"High School for Construction Trades, Engineering a",94,0.1,4,0.0,650,0.7
27Q650,"High School for Construction Trades, Engineering a",107,0.1,4,0.0,675,0.7
27Q650,"High School for Construction Trades, Engineering a",124,0.1,8,0.0,683,0.7
27Q650,"High School for Construction Trades, Engineering a",142,0.1,15,0.0,655,0.6
27Q650,"High School for Construction Trades, Engineering a",159,0.2,23,0.0,606,0.6
28Q008,J.H.S. 008 Richard S. Grossley,144,0.3,47,0.1,500,0.9
28Q008,J.H.S. 008 Richard S. Grossley,121,0.2,58,0.1,409,0.8
28Q008,J.H.S. 008 Richard S. Grossley,102,0.3,48,0.1,313,0.8
28Q008,J.H.S. 008 Richard S. Grossley,85,0.2,57,0.2,313,0.9
28Q008,J.H.S. 008 Richard S. Grossley,67,0.2,43,0.1,307,0.9
28Q040,P.S. 040 Samuel Huntington,99,0.2,40,0.1,580,1.0
28Q040,P.S. 040 Samuel Huntington,128,0.2,36,0.1,527,0.9
28Q040,P.S. 040 Samuel Huntington,137,0.3,28,0.1,506,0.9
28Q040,P.S. 040 Samuel Huntington,140,0.3,23,0.0,474,1.0
28Q040,P.S. 040 Samuel Huntington,116,0.3,22,0.0,427,0.9
28Q048,P.S. 048 William Wordsworth,108,0.2,29,0.1,442,0.9
28Q048,P.S. 048 William Wordsworth,157,0.3,37,0.1,455,0.8
28Q048,P.S. 048 William Wordsworth,158,0.3,40,0.1,521,0.9
28Q048,P.S. 048 William Wordsworth,179,0.3,58,0.1,563,0.9
28Q048,P.S. 048 William Wordsworth,148,0.2,75,0.1,544,0.9
28Q050,P.S. 050 Talfourd Lawn Elementary School,140,0.2,108,0.1,715,0.9
28Q050,P.S. 050 Talfourd Lawn Elementary School,147,0.2,122,0.2,725,0.9
28Q050,P.S. 050 Talfourd Lawn Elementary School,165,0.2,113,0.1,744,0.9
28Q050,P.S. 050 Talfourd Lawn Elementary School,158,0.2,134,0.2,759,0.9
28Q050,P.S. 050 Talfourd Lawn Elementary School,129,0.2,114,0.1,756,0.9
28Q054,P.S. 054 Hillside,87,0.2,152,0.3,376,0.7
28Q054,P.S. 054 Hillside,92,0.2,144,0.2,381,0.6
28Q054,P.S. 054 Hillside,94,0.2,151,0.3,350,0.6
28Q054,P.S. 054 Hillside,86,0.1,168,0.3,326,0.6
28Q054,P.S. 054 Hillside,92,0.2,147,0.3,448,0.8
28Q055,P.S. 055 Maure,91,0.2,32,0.1,459,0.9
28Q055,P.S. 055 Maure,83,0.2,31,0.1,408,0.8
28Q055,P.S. 055 Maure,95,0.2,54,0.1,440,0.8
28Q055,P.S. 055 Maure,87,0.2,65,0.1,439,0.8
28Q055,P.S. 055 Maure,80,0.2,74,0.1,422,0.8
28Q072,Catherine & Count Basie Middle School 72,183,0.2,40,0.0,729,0.8
28Q072,Catherine & Count Basie Middle School 72,174,0.2,30,0.0,566,0.7
28Q072,Catherine & Count Basie Middle School 72,160,0.3,36,0.1,492,0.8
28Q072,Catherine & Count Basie Middle School 72,122,0.3,28,0.1,335,0.8
28Q072,Catherine & Count Basie Middle School 72,109,0.3,26,0.1,305,0.8
28Q080,PS 80  The Thurgood Marshall Magnet School of Mult,153,0.3,7,0.0,464,0.8
28Q080,PS 80  The Thurgood Marshall Magnet School of Mult,143,0.2,11,0.0,495,0.8
28Q080,PS 80  The Thurgood Marshall Magnet School of Mult,132,0.2,12,0.0,440,0.8
28Q080,PS 80  The Thurgood Marshall Magnet School of Mult,125,0.2,16,0.0,417,0.8
28Q080,PS 80  The Thurgood Marshall Magnet School of Mult,118,0.2,16,0.0,399,0.8
28Q082,P.S. 082 Hammond,95,0.1,179,0.3,593,0.9
28Q082,P.S. 082 Hammond,101,0.2,181,0.3,471,0.7
28Q082,P.S. 082 Hammond,98,0.2,191,0.3,400,0.6
28Q082,P.S. 082 Hammond,107,0.2,214,0.3,383,0.6
28Q082,P.S. 082 Hammond,116,0.2,224,0.3,522,0.8
28Q086,P.S. Q086,132,0.1,311,0.3,623,0.7
28Q086,P.S. Q086,149,0.2,288,0.3,589,0.6
28Q086,P.S. Q086,174,0.2,296,0.3,541,0.6
28Q086,P.S. Q086,190,0.2,314,0.3,587,0.6
28Q086,P.S. Q086,160,0.2,284,0.3,734,0.8
28Q099,P.S. 099 Kew Gardens,148,0.2,93,0.1,567,0.7
28Q099,P.S. 099 Kew Gardens,157,0.2,96,0.1,576,0.7
28Q099,P.S. 099 Kew Gardens,173,0.2,89,0.1,560,0.7
28Q099,P.S. 099 Kew Gardens,168,0.2,96,0.1,534,0.7
28Q099,P.S. 099 Kew Gardens,160,0.2,100,0.1,526,0.7
28Q101,P.S. 101 School in the Gardens,51,0.1,33,0.1,130,0.2
28Q101,P.S. 101 School in the Gardens,63,0.1,29,0.0,113,0.2
28Q101,P.S. 101 School in the Gardens,73,0.1,29,0.0,111,0.2
28Q101,P.S. 101 School in the Gardens,84,0.1,36,0.1,121,0.2
28Q101,P.S. 101 School in the Gardens,89,0.1,35,0.1,120,0.2
28Q117,P.S. 117 J. Keld / Briarwood School,168,0.2,116,0.1,539,0.5
28Q117,P.S. 117 J. Keld / Briarwood School,165,0.2,120,0.1,517,0.5
28Q117,P.S. 117 J. Keld / Briarwood School,194,0.2,99,0.1,485,0.4
28Q117,P.S. 117 J. Keld / Briarwood School,183,0.2,102,0.1,442,0.4
28Q117,P.S. 117 J. Keld / Briarwood School,169,0.2,111,0.1,585,0.6
28Q121,P.S. 121 Queens,95,0.1,26,0.0,736,0.9
28Q121,P.S. 121 Queens,107,0.1,35,0.0,737,0.8
28Q121,P.S. 121 Queens,124,0.1,36,0.0,761,0.8
28Q121,P.S. 121 Queens,119,0.1,44,0.0,745,0.8
28Q121,P.S. 121 Queens,111,0.1,35,0.0,763,0.8
28Q139,P.S. 139 Rego Park,137,0.2,154,0.2,569,0.7
28Q139,P.S. 139 Rego Park,146,0.2,152,0.2,573,0.7
28Q139,P.S. 139 Rego Park,143,0.2,130,0.2,547,0.7
28Q139,P.S. 139 Rego Park,138,0.2,132,0.2,496,0.6
28Q139,P.S. 139 Rego Park,133,0.2,134,0.2,470,0.6
28Q140,P.S. 140 Edward K Ellington,114,0.2,18,0.0,568,0.9
28Q140,P.S. 140 Edward K Ellington,109,0.2,11,0.0,498,0.9
28Q140,P.S. 140 Edward K Ellington,95,0.2,19,0.0,488,0.9
28Q140,P.S. 140 Edward K Ellington,79,0.2,19,0.0,417,0.9
28Q140,P.S. 140 Edward K Ellington,81,0.2,29,0.1,427,0.9
28Q144,P.S. 144 Col Jeromus Remsen,92,0.1,41,0.1,214,0.3
28Q144,P.S. 144 Col Jeromus Remsen,100,0.1,42,0.1,205,0.3
28Q144,P.S. 144 Col Jeromus Remsen,107,0.1,45,0.1,190,0.2
28Q144,P.S. 144 Col Jeromus Remsen,111,0.1,40,0.0,171,0.2
28Q144,P.S. 144 Col Jeromus Remsen,115,0.1,40,0.0,192,0.2
28Q157,J.H.S. 157 Stephen A. Halsey,248,0.2,175,0.1,930,0.6
28Q157,J.H.S. 157 Stephen A. Halsey,233,0.2,166,0.1,874,0.6
28Q157,J.H.S. 157 Stephen A. Halsey,237,0.1,150,0.1,795,0.5
28Q157,J.H.S. 157 Stephen A. Halsey,238,0.2,146,0.1,832,0.5
28Q157,J.H.S. 157 Stephen A. Halsey,244,0.1,157,0.1,874,0.5
28Q160,P.S. 160 Walter Francis Bishop,128,0.2,39,0.1,616,0.9
28Q160,P.S. 160 Walter Francis Bishop,142,0.2,26,0.0,606,0.9
28Q160,P.S. 160 Walter Francis Bishop,149,0.2,29,0.0,646,0.9
28Q160,P.S. 160 Walter Francis Bishop,144,0.2,44,0.1,544,0.8
28Q160,P.S. 160 Walter Francis Bishop,126,0.2,56,0.1,562,0.9
28Q161,P.S. 161 Arthur Ashe School,113,0.2,74,0.1,651,0.9
28Q161,P.S. 161 Arthur Ashe School,99,0.1,81,0.1,616,0.9
28Q161,P.S. 161 Arthur Ashe School,97,0.1,80,0.1,625,0.9
28Q161,P.S. 161 Arthur Ashe School,96,0.1,98,0.1,658,0.9
28Q161,P.S. 161 Arthur Ashe School,90,0.1,98,0.1,597,0.8
28Q167,Metropolitan Expeditionary Learning School,120,0.2,11,0.0,366,0.6
28Q167,Metropolitan Expeditionary Learning School,136,0.2,10,0.0,461,0.6
28Q167,Metropolitan Expeditionary Learning School,162,0.2,14,0.0,524,0.6
28Q167,Metropolitan Expeditionary Learning School,163,0.2,17,0.0,554,0.7
28Q167,Metropolitan Expeditionary Learning School,160,0.2,16,0.0,598,0.7
28Q174,P.S. 174 William Sidney Mount,71,0.1,63,0.1,267,0.4
28Q174,P.S. 174 William Sidney Mount,80,0.1,69,0.1,257,0.4
28Q174,P.S. 174 William Sidney Mount,80,0.1,67,0.1,264,0.4
28Q174,P.S. 174 William Sidney Mount,68,0.1,81,0.1,226,0.3
28Q174,P.S. 174 William Sidney Mount,60,0.1,80,0.1,254,0.4
28Q175,P.S. 175 The Lynn Gross Discovery School,85,0.1,60,0.1,449,0.6
28Q175,P.S. 175 The Lynn Gross Discovery School,85,0.1,63,0.1,459,0.6
28Q175,P.S. 175 The Lynn Gross Discovery School,103,0.1,64,0.1,453,0.6
28Q175,P.S. 175 The Lynn Gross Discovery School,110,0.1,67,0.1,452,0.6
28Q175,P.S. 175 The Lynn Gross Discovery School,110,0.1,78,0.1,483,0.6
28Q182,P.S. 182 Samantha Smith,156,0.2,298,0.3,905,1.0
28Q182,P.S. 182 Samantha Smith,148,0.2,285,0.3,902,1.0
28Q182,P.S. 182 Samantha Smith,149,0.2,302,0.3,854,1.0
28Q182,P.S. 182 Samantha Smith,122,0.2,276,0.3,752,0.9
28Q182,P.S. 182 Samantha Smith,120,0.2,273,0.4,735,1.0
28Q190,J.H.S. 190 Russell Sage,167,0.2,80,0.1,572,0.6
28Q190,J.H.S. 190 Russell Sage,157,0.2,100,0.1,533,0.5
28Q190,J.H.S. 190 Russell Sage,131,0.1,86,0.1,496,0.5
28Q190,J.H.S. 190 Russell Sage,130,0.1,91,0.1,414,0.4
28Q190,J.H.S. 190 Russell Sage,141,0.1,100,0.1,445,0.4
28Q196,P.S. 196 Grand Central Parkway,89,0.1,48,0.1,187,0.3
28Q196,P.S. 196 Grand Central Parkway,99,0.1,45,0.1,175,0.2
28Q196,P.S. 196 Grand Central Parkway,106,0.1,57,0.1,194,0.2
28Q196,P.S. 196 Grand Central Parkway,128,0.1,57,0.1,203,0.2
28Q196,P.S. 196 Grand Central Parkway,114,0.1,54,0.1,243,0.2
28Q206,P.S. 206 The Horace Harding School,60,0.1,128,0.2,489,0.8
28Q206,P.S. 206 The Horace Harding School,61,0.1,136,0.2,498,0.8
28Q206,P.S. 206 The Horace Harding School,57,0.1,142,0.2,502,0.9
28Q206,P.S. 206 The Horace Harding School,68,0.1,159,0.3,494,0.8
28Q206,P.S. 206 The Horace Harding School,71,0.1,177,0.3,479,0.8
28Q217,J.H.S. 217 Robert A. Van Wyck,257,0.2,280,0.2,1025,0.6
28Q217,J.H.S. 217 Robert A. Van Wyck,255,0.2,282,0.2,915,0.6
28Q217,J.H.S. 217 Robert A. Van Wyck,243,0.2,285,0.2,851,0.5
28Q217,J.H.S. 217 Robert A. Van Wyck,273,0.2,314,0.2,859,0.5
28Q217,J.H.S. 217 Robert A. Van Wyck,261,0.2,272,0.2,1140,0.7
28Q220,P.S. 220 Edward Mandel,105,0.2,133,0.2,513,0.7
28Q220,P.S. 220 Edward Mandel,105,0.1,127,0.2,545,0.8
28Q220,P.S. 220 Edward Mandel,105,0.2,112,0.2,519,0.7
28Q220,P.S. 220 Edward Mandel,92,0.1,127,0.2,527,0.7
28Q220,P.S. 220 Edward Mandel,76,0.1,151,0.2,526,0.7
28Q284,York Early College Academy,44,0.1,4,0.0,453,0.8
28Q284,York Early College Academy,55,0.1,5,0.0,476,0.8
28Q284,York Early College Academy,51,0.1,4,0.0,483,0.8
28Q284,York Early College Academy,65,0.1,6,0.0,473,0.8
28Q284,York Early College Academy,68,0.1,7,0.0,462,0.7
28Q287,The Emerson School,33,0.3,7,0.1,95,0.9
28Q287,The Emerson School,61,0.3,18,0.1,196,0.8
28Q287,The Emerson School,80,0.2,24,0.1,232,0.7
28Q287,The Emerson School,95,0.3,36,0.1,256,0.7
28Q287,The Emerson School,94,0.3,46,0.1,313,0.9
28Q303,The Academy for Excellence through the Arts,22,0.1,3,0.0,32,0.2
28Q303,The Academy for Excellence through the Arts,19,0.1,1,0.0,29,0.1
28Q303,The Academy for Excellence through the Arts,21,0.1,2,0.0,40,0.2
28Q303,The Academy for Excellence through the Arts,30,0.1,1,0.0,50,0.2
28Q303,The Academy for Excellence through the Arts,24,0.1,1,0.0,51,0.2
28Q310,Queens Collegiate: A College Board School,92,0.1,61,0.1,569,0.9
28Q310,Queens Collegiate: A College Board School,101,0.2,58,0.1,541,0.8
28Q310,Queens Collegiate: A College Board School,103,0.2,58,0.1,553,0.8
28Q310,Queens Collegiate: A College Board School,102,0.2,52,0.1,575,0.9
28Q310,Queens Collegiate: A College Board School,108,0.2,50,0.1,578,0.9
28Q312,Jamaica Children's School,9,0.3,3,0.1,34,0.9
28Q312,Jamaica Children's School,17,0.2,4,0.1,68,0.9
28Q312,Jamaica Children's School,27,0.2,11,0.1,108,1.0
28Q312,Jamaica Children's School,49,0.3,11,0.1,140,0.9
28Q325,Hillside Arts & Letters Academy,43,0.1,47,0.1,311,0.7
28Q325,Hillside Arts & Letters Academy,50,0.1,50,0.1,352,0.8
28Q325,Hillside Arts & Letters Academy,63,0.1,55,0.1,357,0.8
28Q325,Hillside Arts & Letters Academy,73,0.1,61,0.1,367,0.7
28Q325,Hillside Arts & Letters Academy,84,0.2,64,0.1,377,0.8
28Q328,High School for Community Leadership,50,0.1,75,0.2,314,0.9
28Q328,High School for Community Leadership,63,0.2,65,0.2,371,0.9
28Q328,High School for Community Leadership,78,0.2,60,0.1,374,0.8
28Q328,High School for Community Leadership,76,0.2,61,0.1,384,0.8
28Q328,High School for Community Leadership,75,0.2,72,0.2,381,0.8
28Q332,Redwood Middle School,21,0.2,2,0.0,78,0.9
28Q332,Redwood Middle School,48,0.2,5,0.0,160,0.8
28Q332,Redwood Middle School,83,0.3,9,0.0,237,0.7
28Q332,Redwood Middle School,75,0.2,12,0.0,213,0.7
28Q335,The Ezra Jack Keats Pre-K Center,13,0.1,0,0.0,150,0.7
28Q335,The Ezra Jack Keats Pre-K Center,20,0.1,1,0.0,120,0.5
28Q335,The Ezra Jack Keats Pre-K Center,12,0.1,0,0.0,121,0.5
28Q338,Queens Satellite High School for Opportunity,22,0.1,2,0.0,211,0.8
28Q338,Queens Satellite High School for Opportunity,29,0.1,4,0.0,179,0.8
28Q338,Queens Satellite High School for Opportunity,24,0.1,7,0.0,140,0.8
28Q338,Queens Satellite High School for Opportunity,27,0.1,4,0.0,166,0.8
28Q338,Queens Satellite High School for Opportunity,27,0.1,8,0.0,187,0.9
28Q349,The Queens School for Leadership and Excellence,14,0.1,22,0.2,88,0.8
28Q349,The Queens School for Leadership and Excellence,25,0.1,36,0.2,171,0.9
28Q349,The Queens School for Leadership and Excellence,36,0.1,53,0.2,281,0.9
28Q350,Jamaica Gateway to the Sciences,41,0.1,26,0.1,318,0.8
28Q350,Jamaica Gateway to the Sciences,51,0.1,48,0.1,398,0.8
28Q350,Jamaica Gateway to the Sciences,54,0.1,38,0.1,377,0.7
28Q350,Jamaica Gateway to the Sciences,67,0.1,49,0.1,399,0.8
28Q350,Jamaica Gateway to the Sciences,74,0.1,58,0.1,379,0.7
28Q354,The Jermaine L. Green STEM Institute of Queens,81,0.2,19,0.0,391,0.9
28Q354,The Jermaine L. Green STEM Institute of Queens,117,0.2,21,0.0,478,0.8
28Q354,The Jermaine L. Green STEM Institute of Queens,134,0.2,21,0.0,528,0.8
28Q354,The Jermaine L. Green STEM Institute of Queens,126,0.2,26,0.0,486,0.8
28Q354,The Jermaine L. Green STEM Institute of Queens,116,0.2,21,0.0,473,0.8
28Q358,M.S. 358,20,0.2,24,0.2,101,0.8
28Q358,M.S. 358,51,0.2,40,0.2,222,0.8
28Q358,M.S. 358,72,0.2,60,0.2,338,0.9
28Q440,Forest Hills High School,454,0.1,279,0.1,2472,0.7
28Q440,Forest Hills High School,491,0.1,219,0.1,2478,0.6
28Q440,Forest Hills High School,493,0.1,200,0.1,2398,0.6
28Q440,Forest Hills High School,557,0.1,252,0.1,2596,0.7
28Q440,Forest Hills High School,551,0.1,290,0.1,2764,0.7
28Q505,Hillcrest High School,326,0.1,460,0.1,2607,0.8
28Q505,Hillcrest High School,337,0.1,449,0.1,2706,0.8
28Q505,Hillcrest High School,361,0.1,414,0.1,2615,0.8
28Q505,Hillcrest High School,356,0.1,478,0.1,2712,0.8
28Q505,Hillcrest High School,393,0.1,545,0.2,2734,0.8
28Q620,Thomas A. Edison Career and Technical Education Hi,247,0.1,29,0.0,1691,0.8
28Q620,Thomas A. Edison Career and Technical Education Hi,234,0.1,19,0.0,1645,0.8
28Q620,Thomas A. Edison Career and Technical Education Hi,254,0.1,29,0.0,1657,0.8
28Q620,Thomas A. Edison Career and Technical Education Hi,254,0.1,40,0.0,1683,0.8
28Q620,Thomas A. Edison Career and Technical Education Hi,278,0.1,51,0.0,1715,0.8
28Q680,Queens Gateway to Health Sciences Secondary School,50,0.1,5,0.0,604,0.7
28Q680,Queens Gateway to Health Sciences Secondary School,59,0.1,5,0.0,556,0.7
28Q680,Queens Gateway to Health Sciences Secondary School,66,0.1,2,0.0,473,0.7
28Q680,Queens Gateway to Health Sciences Secondary School,75,0.1,5,0.0,428,0.6
28Q680,Queens Gateway to Health Sciences Secondary School,84,0.1,9,0.0,432,0.6
28Q686,Queens Metropolitan High School,176,0.2,39,0.0,700,0.6
28Q686,Queens Metropolitan High School,160,0.2,33,0.0,613,0.6
28Q686,Queens Metropolitan High School,168,0.2,25,0.0,628,0.6
28Q686,Queens Metropolitan High School,170,0.2,29,0.0,660,0.6
28Q686,Queens Metropolitan High School,175,0.2,34,0.0,652,0.6
